"Header & Timestamp";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12"
"aktualisiert";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29"
"TS_ID";"#999020";"#999011";"#999006";"#999008";"#999009";"#999007";"#999010";"#999014";"#999015";"#999019";"#999016";"#999013"
"ZA";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h"
"KOMP";"Inlandstromverbrauch";"Exporte";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netzabgabe";"Stromverbrauch";"Verbrauch f�r Pumpspeicherung (PSP)";"Netzverluste";"Importe"
"Gliederung1";"_";"_";"Hydr";"Hydr";"Kal";"Sonst";"Wind";"_";"_";"_";"_";"_"
"Gliederung2";"_";"_";"Lf";"Sp";"_";"_";"_";"_";"_";"_";"_";"_"
"Gliederung3";"_";"_";"EPL_10+";"EPL_10+";"EPL_10+";"_";"_";"_";"_";"_";"_";"_"
"VO";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr"
"REG";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT"
"N";"Ges";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef"
"EHB";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M"
"KAT";"V";"V";"A";"A";"A";"A";"A";"V";"V";"V";"V";"A"
"UNIT";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW"
"2023-11-17 14:00:00";;"3891,807";"3055,728";"1843,231";"1783,191";"1713,727";"3042,95";"7650,398";"8039,524";"90,107";"389,126";"582,61"
"2023-11-17 15:00:00";;"4147,649";"3116,332";"2340,597";"1762,504";"1538,141";"3119,02";"7774,499";"8164,151";"137,104";"389,652";"572,309"
"2023-11-17 16:00:00";;"4823,456";"3140,028";"4215,457";"1024,75";"1465,195";"2820,493";"8084,072";"8499,047";"5,295";"414,975";"661,874"
"2023-11-17 17:00:00";;"5109,393";"3146,37";"5125,954";"668,176";"1460,683";"2692";"8240,204";"8680,401";"3,353";"440,197";"699,963"
"2023-11-17 18:00:00";;"5269,141";"3144,125";"4674,914";"633,911";"1470,045";"3067,249";"8042,006";"8473,143";"4,382";"431,137";"756,422"
"2023-11-17 19:00:00";;"5003,753";"3138,173";"4254,888";"442,29";"1456,667";"2936,834";"7627,514";"8030,013";"4,279";"402,499";"809,193"
"2023-11-17 20:00:00";;"3751,943";"3122,317";"2448,237";"309,427";"1456,465";"3013,109";"7158,956";"7525,879";"43,816";"366,923";"972,082"
"2023-11-17 21:00:00";;"3524,577";"3095,114";"1665,953";"311,118";"1424,622";"3021,114";"6718,923";"7078,122";"111,781";"359,199";"1196,56"
"2023-11-17 22:00:00";;"3495,565";"3083,772";"1408,522";"313,597";"1427,45";"2928,27";"6573,651";"6931,616";"23,32";"357,965";"1288,889"
"2023-11-17 23:00:00";;"3518,698";"3042,637";"1248,414";"255,115";"1411,237";"2805,669";"6160,207";"6517,231";"18,205";"357,024";"1291,061"
"2023-11-18 00:00:00";;"3002,267";"2911,794";"945,996";"251,056";"1367,296";"2906,377";"5874,331";"6210,182";"388,014";"335,851";"1217,944"
"2023-11-18 01:00:00";;"2703,357";"2564,076";"589,427";"238,028";"1383,697";"2853,922";"5606,022";"5935,425";"293,994";"329,403";"1303,625"
"2023-11-18 02:00:00";;"2707,746";"2528,494";"531,656";"191,243";"1388,099";"2867,583";"5461,72";"5794,489";"392,649";"332,769";"1387,809"
"2023-11-18 03:00:00";;"2309,474";"2516,621";"445,743";"186,241";"1384,459";"2899,463";"5361,279";"5695,41";"1190,573";"334,132";"1762,93"
"2023-11-18 04:00:00";;"2250,258";"2490,602";"455,671";"180,239";"1368,811";"2884,725";"5384,75";"5711,2";"1277,328";"326,45";"1858,738"
"2023-11-18 05:00:00";;"1986,497";"2808,417";"482,37";"272,351";"1358,46";"2679,754";"5633,877";"5947,753";"1327,709";"313,876";"1660,607"
"2023-11-18 06:00:00";;"2459,096";"2935,418";"614,446";"579,627";"1392,586";"2786,202";"6009,388";"6328,095";"697,435";"318,707";"1176,346"
"2023-11-18 07:00:00";;"3066,153";"2930,548";"735,755";"833,588";"1458,731";"2996,071";"6378,26";"6719,253";"4,802";"340,994";"835,515"
"2023-11-18 08:00:00";;"2983,598";"2912,117";"777,228";"857,098";"1597,187";"3031,03";"6597,004";"6946,017";"221";"349,013";"975,954"
"2023-11-18 09:00:00";;"3135,332";"2904,603";"761,214";"859,758";"1820,601";"3107,527";"6637,224";"7003,699";"255,678";"366,476";"941,007"
"2023-11-18 10:00:00";;"3531,216";"2902,158";"870,933";"857,633";"2036,651";"3112,869";"6600,242";"6977,365";"216,514";"377,123";"944,851"
"2023-11-18 11:00:00";;"3375,69";"2878,434";"767,095";"805,89";"2125,983";"3103,581";"6649,644";"7034,471";"372,827";"384,827";"1102,005"
"2023-11-18 12:00:00";;"3559,063";"2865,496";"934,022";"845,089";"2145,906";"3020,769";"6516,602";"6884,2";"234,705";"367,598";"866,687"
"2023-11-18 13:00:00";;"3354,805";"2821,318";"690,305";"821,528";"2021,608";"3072,388";"6413,824";"6752,733";"108,315";"338,908";"788,706"
"2023-11-18 14:00:00";;"2681,12";"2822,465";"575,429";"860,961";"1795,326";"2992,18";"6406,219";"6712,436";"268,664";"306,217";"615,859"
"2023-11-18 15:00:00";;"2717,061";"2843,767";"763,721";"871,546";"1576,063";"2698,89";"6602,16";"6913,101";"228,575";"310,941";"1104,751"
"2023-11-18 16:00:00";;"2568,862";"2930,458";"730,515";"871,823";"1445,764";"2426,6";"6918,769";"7248,598";"345,275";"329,829";"1757,574"
"2023-11-18 17:00:00";;"2529,271";"3039,78";"1148,934";"870,755";"1423,332";"2063,905";"7183,158";"7526,551";"271,795";"343,393";"1780,91"
"2023-11-18 18:00:00";;"2288,497";"3049,203";"1167,786";"869,434";"1399,096";"1467,521";"6997,085";"7335,175";"259,582";"338,09";"1930,213"
"2023-11-18 19:00:00";;"2342,694";"3019,602";"1295,755";"863,543";"1340,059";"981,771";"6702,122";"7026,742";"326,714";"324,619";"2195,418"
"2023-11-18 20:00:00";;"2193,706";"2999,152";"1130,678";"863,714";"1312,64";"705,524";"6394,639";"6707,872";"575,802";"313,233";"2465,671"
"2023-11-18 21:00:00";;"1990,875";"2970,092";"922,979";"673,326";"1316,33";"358,416";"6046,927";"6357,454";"795,905";"310,528";"2903,092"
"2023-11-18 22:00:00";;"1571,852";"2929,373";"691,512";"421,04";"1304,508";"207,893";"5978,923";"6298,415";"1385,755";"319,492";"3701,697"
"2023-11-18 23:00:00";;"1536,407";"2913,494";"544,804";"276,171";"1295,929";"93,159";"5566,79";"5864,926";"1714,76";"298,135";"3992,535"
"2023-11-19 00:00:00";;"1547,474";"2774,828";"365,255";"261,824";"1221,494";"73,974";"5213,118";"5505,434";"1689,35";"292,316";"4044,882"
"2023-11-19 01:00:00";;"1396,783";"2724,354";"281,865";"115,348";"1191,757";"80,442";"4943,242";"5228,02";"1712,153";"284,777";"3943,19"
"2023-11-19 02:00:00";;"1463,963";"2721,558";"278,171";"100,059";"1208,222";"128,313";"4848,454";"5135,793";"2235,761";"287,339";"4399,193"
"2023-11-19 03:00:00";;"1642,993";"2707,168";"265,126";"91,691";"1246,844";"295,719";"4756,495";"5044,405";"2373,182";"287,909";"4454,031"
"2023-11-19 04:00:00";;"1807,123";"2740,037";"287,064";"93,576";"1261,185";"577,83";"4792,522";"5086,933";"2642,528";"294,411";"4576,893"
"2023-11-19 05:00:00";;"2013,909";"2786,259";"404,3";"92,576";"1239,457";"423,675";"4931,466";"5237,78";"2259,77";"306,314";"4565,191"
"2023-11-19 06:00:00";;"2391,788";"2930,945";"480,465";"89,627";"1288,309";"569,69";"5152,889";"5462,821";"1975,865";"309,932";"4471,438"
"2023-11-19 07:00:00";;"2134,074";"2866,827";"470,896";"95,95";"1329,024";"740,958";"5525,278";"5833,671";"2009,299";"308,393";"4473,388"
"2023-11-19 08:00:00";;"1787,751";"2904,433";"368,376";"98,481";"1485,467";"870,414";"5808,403";"6120,798";"1988,935";"312,395";"4170,313"
"2023-11-19 09:00:00";;"1918,153";"2922,264";"527,604";"99,34";"1680,604";"676,567";"5994,567";"6319,671";"1883,249";"325,104";"4214,692"
"2023-11-19 10:00:00";;"1729,71";"2967,556";"478,729";"97,184";"1829,945";"623,7";"6202,752";"6532,21";"1817,845";"329,457";"4082,651"
"2023-11-19 11:00:00";;"1634,362";"3020,284";"513,766";"97,058";"1966,552";"470,613";"6332,979";"6671,984";"1857,833";"339,006";"4095,907"
"2023-11-19 12:00:00";;"1791,841";"3004,221";"567,499";"100,406";"2001,494";"529,732";"6114,331";"6440,253";"2035,269";"325,922";"4064,01"
"2023-11-19 13:00:00";;"1576,801";"2924,714";"505,915";"96,892";"1922,081";"488,209";"5872,423";"6184,917";"2170,282";"312,493";"3994,189"
"2023-11-19 14:00:00";;"1976,565";"2886,506";"588,532";"97,501";"1726,11";"421,961";"5736,884";"6062,901";"1790,84";"326,017";"4109,696"
"2023-11-19 15:00:00";;"2448,321";"2858,175";"691,954";"97,632";"1512,342";"443,165";"5887,937";"6241,118";"1200,14";"353,181";"4286,311"
"2023-11-19 16:00:00";;"3088,812";"2918,286";"1025,468";"128,917";"1413,641";"508,464";"6166,96";"6557,422";"229,896";"390,463";"3881,355"
"2023-11-19 17:00:00";;"2947,924";"2929,496";"1433,648";"135,601";"1390,649";"621,471";"6450,218";"6839,41";"182,714";"389,192";"3459,183"
"2023-11-19 18:00:00";;"2818,723";"2897,776";"1146,265";"136,001";"1410,867";"480,699";"6458,252";"6834,413";"138,118";"376,161";"3719,645"
"2023-11-19 19:00:00";;"2898,831";"2905,102";"1374,82";"136,715";"1410,491";"541,67";"6272,727";"6625,914";"125,513";"353,187";"3281,46"
"2023-11-19 20:00:00";;"3015,237";"2899,304";"1475,271";"131,677";"1383,971";"641,799";"5975,872";"6312,622";"135,281";"336,75";"2931,117"
"2023-11-19 21:00:00";;"2834,266";"2830,346";"1132,952";"121,762";"1383,308";"682,594";"5678,418";"5992,789";"377,228";"314,371";"3053,319"
"2023-11-19 22:00:00";;"2827,325";"2822,197";"1208,443";"99,735";"1387,865";"800,911";"5707,693";"6018,383";"301,85";"310,69";"2828,408"
"2023-11-19 23:00:00";;"2723,976";"2720,092";"932,923";"98,802";"1385,887";"1023,129";"5341,439";"5629,935";"508,758";"288,496";"2701,834"
"2023-11-20 00:00:00";;"1883,386";"2588,19";"490,552";"85,754";"1386,087";"1175,297";"5119,832";"5381,001";"1087,184";"261,169";"2625,692"
"2023-11-20 01:00:00";;"1723,22";"2566,682";"492,49";"86,387";"1400,787";"1345,563";"4950,133";"5200,432";"1253,734";"250,299";"2285,476"
"2023-11-20 02:00:00";;"1972,6";"2553,194";"438,774";"86,362";"1416,885";"2028,055";"4912,564";"5163,555";"1672,979";"250,991";"2285,863"
"2023-11-20 03:00:00";;"2025,775";"2516,091";"443,455";"102,281";"1409,307";"2263,996";"4883,014";"5131,852";"1791,973";"248,838";"2214,47"
"2023-11-20 04:00:00";;"2240,943";"2551,335";"550,463";"214,192";"1388,91";"2209,67";"5049,059";"5308,85";"1402,599";"259,791";"2037,821"
"2023-11-20 05:00:00";;"2766,644";"2577,193";"574,737";"302,933";"1381,093";"1836,091";"5799,736";"6102,799";"715,662";"303,062";"2913,057"
"2023-11-20 06:00:00";;"2896,093";"2761,084";"1851,68";"708,469";"1326,015";"1612,501";"6932,659";"7293,52";"105,175";"360,861";"2035,037"
"2023-11-20 07:00:00";;"2997,761";"2855,946";"2940,15";"1173,454";"1278,317";"1598,901";"7692,586";"8078,46";"1,605";"385,874";"1231,057"
"2023-11-20 08:00:00";;"3150,984";"2896,263";"2842,255";"1664,626";"1399,234";"1699,813";"7818,384";"8200,848";"1,252";"382,464";"850,893"
"2023-11-20 09:00:00";;"2431,727";"2912,255";"1868,969";"1808,797";"1625,913";"1626,704";"7712,499";"8075,741";"3,349";"363,242";"668,179"
"2023-11-20 10:00:00";;"1863,323";"2868,547";"1126,646";"1771,341";"1855,205";"1602,694";"7632,082";"7993,987";"80,787";"361,905";"713,663"
"2023-11-20 11:00:00";;"2099,107";"2843,1";"805,682";"1773,922";"1988,839";"1889,752";"7601,29";"7970,917";"94,149";"369,628";"862,877"
"2023-11-20 12:00:00";;"2128,107";"2833,103";"733,953";"1695,615";"2079,78";"1943,077";"7381,559";"7735,675";"253,229";"354,116";"831,482"
"2023-11-20 13:00:00";;"2083,08";"2854,823";"815,961";"1747,488";"1917,287";"1883,564";"7452,386";"7803,84";"235,339";"351,454";"903,135"
"2023-11-20 14:00:00";;"2282,95";"2875,706";"1323,538";"1798,264";"1722,945";"1917,428";"7499,854";"7854,256";"192,643";"354,402";"691,966"
"2023-11-20 15:00:00";;"3224,01";"2925,991";"2519,018";"1848,044";"1486,056";"1530,617";"7689,958";"8056,074";"43,386";"366,115";"1013,744"
"2023-11-20 16:00:00";;"3655,458";"2993,823";"3006,781";"1868,811";"1374,965";"1263,23";"8036,13";"8422,17";"82,096";"386,04";"1652,113"
"2023-11-20 17:00:00";;"5358,902";"3024,972";"4503,943";"1837,324";"1374,054";"1531,198";"8161,57";"8611,666";"1,599";"450,096";"1700,676"
"2023-11-20 18:00:00";;"5181,553";"3030,778";"3987,827";"1834,315";"1392,808";"1610,825";"7986,64";"8420,557";"0,487";"433,917";"1746,043"
"2023-11-20 19:00:00";;"4269,703";"3009,925";"2421,34";"1824,466";"1384,273";"1778,95";"7640,169";"8025,37";"5,166";"385,202";"1881,285"
"2023-11-20 20:00:00";;"3952,872";"3036,884";"1817,928";"1813,955";"1355,434";"1650,732";"7108,183";"7469,347";"8,702";"361,164";"1755,988"
"2023-11-20 21:00:00";;"3690,899";"3042,984";"1536,113";"1789,853";"1374,016";"1591,66";"6580,515";"6912,913";"173,369";"332,398";"1442,554"
"2023-11-20 22:00:00";;"3290,632";"3041,194";"1006,781";"1790,472";"1365,418";"1577,688";"6348,926";"6665,552";"234,87";"316,626";"1409,5"
"2023-11-20 23:00:00";;"2899,625";"2985,806";"601,021";"1257,373";"1355,776";"1693,751";"5904,841";"6203,934";"485,171";"299,093";"1695,003"
"2023-11-21 00:00:00";;"2889,53";"2884,757";"612,999";"1094,681";"1364,617";"1741,624";"5594,181";"5883,471";"766,17";"289,29";"1840,493"
"2023-11-21 01:00:00";;"2673,051";"2846,028";"725,274";"1059,649";"1341,992";"1537,99";"5368,341";"5642,073";"705,099";"273,732";"1509,29"
"2023-11-21 02:00:00";;"2651,21";"2837,836";"896,272";"1013,356";"1344,404";"1145,575";"5267,175";"5529,498";"317,145";"262,323";"1260,409"
"2023-11-21 03:00:00";;"2265,513";"2832,903";"640,316";"960,724";"1332,504";"877,783";"5211,452";"5467,929";"198,581";"256,477";"1287,792"
"2023-11-21 04:00:00";;"2166,13";"2864,233";"606,925";"1010,833";"1323,271";"816,287";"5368,394";"5638,124";"217,436";"269,729";"1400,139"
"2023-11-21 05:00:00";;"2252,344";"2866,171";"628,304";"1204,274";"1280,796";"839,401";"6069,234";"6379,196";"207,088";"309,962";"2019,682"
"2023-11-21 06:00:00";;"1987,609";"2964,312";"1320,351";"1734,358";"1270,407";"575,706";"7232,542";"7590,404";"260,909";"357,861";"1973,787"
"2023-11-21 07:00:00";;"2845,981";"3005,689";"3048,78";"1812,431";"1313,669";"323,725";"7951,801";"8362,145";"6,799";"410,344";"1710,63"
"2023-11-21 08:00:00";;"2903,421";"3056,014";"3433,62";"1813,052";"1382,578";"196,398";"8154,704";"8584,533";"4,778";"429,829";"1611,07"
"2023-11-21 09:00:00";;"2558,163";"3050,42";"2964,043";"1812,004";"1503,096";"133,949";"8060,728";"8480,198";"7,336";"419,469";"1582,185"
"2023-11-21 10:00:00";;"2260,623";"3030,12";"2552,69";"1818,771";"1606,605";"135,626";"8092,501";"8502,451";"6,606";"409,951";"1625,868"
"2023-11-21 11:00:00";;"2296,098";"3046,855";"2172,45";"1816,136";"1675,792";"159,798";"8068,881";"8478,39";"8,042";"409,508";"1911,499"
"2023-11-21 12:00:00";;"2755,136";"3041,28";"2624,275";"1840,895";"1647,779";"188,486";"7932,379";"8338,885";"7,292";"406,506";"1758,6"
"2023-11-21 13:00:00";;"2627,891";"3051,56";"2492,815";"1848,647";"1574,05";"230,024";"7992,587";"8401,737";"52,281";"409,15";"1884,813"
"2023-11-21 14:00:00";;"2929,309";"3053,397";"2705,869";"1861,805";"1484,674";"270,336";"7899,917";"8301,418";"3,398";"401,501";"1858,045"
"2023-11-21 15:00:00";;"3008,28";"3083,258";"2671,18";"1902,491";"1367,47";"316,85";"7945,748";"8349,565";"16,935";"403,818";"2033,533"
"2023-11-21 16:00:00";;"3627,266";"3082,323";"3564,758";"1895,442";"1314,199";"469,459";"8119,873";"8550,303";"2,905";"430,431";"1854,292"
"2023-11-21 17:00:00";;"4249,417";"3095,939";"4247,743";"1873,968";"1305,157";"496,808";"8179,899";"8635,24";"2,492";"455,342";"1867,533"
"2023-11-21 18:00:00";;"3602,139";"3106,092";"3918,82";"1892,712";"1294,723";"549,614";"8013,265";"8431,787";"0,55";"418,522";"1272,515"
"2023-11-21 19:00:00";;"2734,443";"3085,164";"2911,267";"1882,541";"1272,887";"560,988";"7662,818";"8040,615";"3,293";"377,797";"1065,504"
"2023-11-21 20:00:00";;"2202,538";"3071,388";"1914,1";"1849,54";"1274,767";"670,12";"7170,046";"7509,839";"4,286";"339,793";"936,748"
"2023-11-21 21:00:00";;"2118,884";"3034,56";"1216,782";"1851,309";"1285,286";"848,969";"6680,305";"7000,314";"161,054";"320,009";"1043,345"
"2023-11-21 22:00:00";;"2310,087";"3037,336";"1039,374";"1809,785";"1287,857";"948,98";"6471,064";"6791,049";"150,202";"319,985";"1128,006"
"2023-11-21 23:00:00";;"2393,664";"2980,769";"949,371";"1565,933";"1267,164";"1010,903";"6008,889";"6325,764";"685,933";"316,875";"1631,22"
"2023-11-22 00:00:00";;"2524,932";"2865,261";"698,988";"1314,962";"1229,776";"1073,176";"5698,982";"6002,854";"135,683";"303,872";"1481,305"
"2023-11-22 01:00:00";;"2483,653";"2786,742";"589,073";"1064,11";"1259,398";"1316,318";"5444,665";"5741,258";"402,48";"296,592";"1611,748"
"2023-11-22 02:00:00";;"2553,438";"2767,181";"494,506";"993,644";"1276,815";"1798,849";"5349,614";"5660,673";"663,798";"311,06";"1546,913"
"2023-11-22 03:00:00";;"2458,093";"2826,322";"465,118";"1021,445";"1289,205";"1976,164";"5312,132";"5618,546";"676,495";"306,414";"1174,88"
"2023-11-22 04:00:00";;"2365,224";"2788,979";"626,978";"1145,37";"1260,92";"1835,06";"5492,914";"5782,187";"721,29";"289,273";"1211,395"
"2023-11-22 05:00:00";;"2639,323";"2864,047";"721,671";"1454,17";"1269,863";"2022,946";"6187,089";"6495,176";"347,104";"308,086";"1148,905"
"2023-11-22 06:00:00";;"2460,063";"2970,15";"1333,939";"1736,771";"1294,379";"2111,488";"7340,225";"7707,249";"170,718";"367,024";"891,302"
"2023-11-22 07:00:00";;"2879,921";"3068,906";"2291,029";"1764,399";"1339,332";"2167,589";"8098,612";"8509,326";"309,343";"410,714";"1067,336"
"2023-11-22 08:00:00";;"3758,01";"3075,733";"3535,853";"1776,872";"1372,011";"2058,951";"8350,586";"8791,044";"5,016";"440,457";"734,65"
"2023-11-22 09:00:00";;"3163,805";"3064,718";"2919,807";"1791,296";"1510,196";"2244,287";"8288,115";"8708,993";"55,434";"420,878";"397,927"
"2023-11-22 10:00:00";;"2553,682";"3012,177";"1891,767";"1782,957";"1675,21";"2261,402";"8226,51";"8641,806";"30,849";"415,296";"602,824"
"2023-11-22 11:00:00";;"2317,39";"2895,99";"1476,264";"1856,921";"1749,91";"2283,92";"8162,094";"8575,244";"14,41";"413,15";"644,039"
"2023-11-22 12:00:00";;"1806,271";"2887,608";"972,702";"1744,967";"1755,662";"2102,591";"7981,431";"8372,953";"259,694";"391,522";"975,388"
"2023-11-22 13:00:00";;"1992,392";"2894,299";"1311,125";"1777";"1698,867";"1993,583";"8056,695";"8438,891";"146,743";"382,195";"903,152"
"2023-11-22 14:00:00";;"3398,855";"2903,77";"2585,21";"1872,283";"1565,108";"1776,85";"8112,649";"8504,55";"8,564";"391,901";"1208,748"
"2023-11-22 15:00:00";;"3431,446";"2971,228";"2414,068";"2137,729";"1421,462";"1754,489";"8280,083";"8673,735";"3,225";"393,652";"1409,429"
"2023-11-22 16:00:00";;"3293,762";"3056,34";"2632,265";"2216,279";"1355,237";"1743,957";"8480,703";"8885,352";"18,961";"404,649";"1193,997"
"2023-11-22 17:00:00";;"3346,909";"3069,52";"3235,468";"2217,585";"1319,059";"1398,435";"8613,629";"9043,625";"54,14";"429,996";"1204,607"
"2023-11-22 18:00:00";;"3097,247";"3055,597";"3294,769";"2189,885";"1298,987";"1001,077";"8472,045";"8893,109";"74,232";"421,064";"1224,271"
"2023-11-22 19:00:00";;"2923,998";"3061,1";"2208,555";"2203,859";"1290,636";"1095,46";"8129,522";"8523,046";"131,214";"393,524";"1718,648"
"2023-11-22 20:00:00";;"2560,677";"3054,528";"1385,034";"1997,849";"1267,845";"749,905";"7647,262";"8011,816";"301,886";"364,554";"2419,216"
"2023-11-22 21:00:00";;"2226,179";"2992,328";"1009,592";"1737,002";"1276,193";"583,134";"7206,573";"7554,26";"582,792";"347,686";"2764,981"
"2023-11-22 22:00:00";;"2327,258";"2912,289";"816,412";"1535,859";"1253,032";"478,39";"6965,323";"7318,618";"596,544";"353,295";"3246,438"
"2023-11-22 23:00:00";;"1874,243";"2919,747";"432,501";"1066,064";"1240,885";"313,586";"6490,873";"6843,466";"1286,631";"352,593";"4031,557"
"2023-11-23 00:00:00";;"1409,431";"2854,595";"373,161";"808,021";"1218,954";"262,384";"6234,625";"6572,218";"1696,682";"337,593";"4161,215"
